,Loss
1244,2.7698123455047607
1245,2.871392250061035
1246,2.688359498977661
1247,2.8931772708892822
1248,2.815943717956543
1249,2.758690595626831
1250,2.778656482696533
1251,2.7270803451538086
1252,1.3452742099761963
1253,1.3811357021331787
1254,1.4256987571716309
1255,1.367487907409668
1256,1.41224205493927
1257,1.332751989364624
1258,1.2956624031066895
1259,1.3668636083602905
1260,1.3469425439834595
1261,1.279818058013916
1262,1.3699958324432373
1263,2.1244802474975586
1264,2.0963292121887207
1265,1.8621598482131958
1266,1.9868803024291992
1267,1.896867036819458
1268,2.0041751861572266
1269,1.9938678741455078
1270,1.8615505695343018
1271,1.7663246393203735
1272,1.8357911109924316
1273,3.17728853225708
1274,3.393416404724121
1275,3.291686773300171
1276,3.35931134223938
1277,3.2094814777374268
1278,3.476750373840332
1279,1.2349433898925781
1280,1.5638842582702637
1281,1.3854795694351196
1282,1.5033485889434814
1283,1.4229354858398438
